paper id,last_name,first_name,full_name,api_gender,api_script,api_scale,api_score,api_probabilityCalibrated
1001.3475,Chitrapu,Prabhakar,Prabhakar Chitrapu,male,LATIN,-0.9835807672626542,19.568732292140474,0.9917903836313272
1001.3569,Doneva,Daniela D.,Daniela D. Doneva,female,LATIN,0.9937791278671744,30.18407968163484,0.9968895639335872
1001.3654,Peyghan,Esmaeil,Esmaeil Peyghan,male,LATIN,-0.9751907068953822,17.273859467766723,0.9875953534476912
1001.3899,Ekhad,Shalosh B.,Shalosh B. Ekhad,male,LATIN,-0.3209377231121177,5.071882484309975,0.6604688615560589
1001.4161,Holloway,Mikel,Mikel Holloway,male,LATIN,-0.99303571519494,26.784320021581568,0.99651785759747
1001.4182,Rangarajan,Radhika,Radhika Rangarajan,female,LATIN,0.9159169219781288,12.534368316945873,0.9579584609890645
1001.4278,Jafarizadeh,Saber,Saber Jafarizadeh,male,LATIN,-0.7581435559571608,10.127753768203222,0.8790717779785804
1001.4295,Reeves,Galen,Galen Reeves,male,LATIN,-0.362736663984655,5.481044464189823,0.6813683319923275
1001.4331,Kumar,Brajesh,Brajesh Kumar,male,LATIN,-0.9598273732566732,15.271421895378149,0.9799136866283368
1001.4353,Chen,Xueqing,Xueqing Chen,female,LATIN,0.307977717799109,4.972579482316024,0.6539888588995545
1001.4797,Awasthi,Manohar,Manohar Awasthi,male,LATIN,-0.773355495165593,10.26086829554296,0.8866777475827965
1001.4829,Naik,Vipul,Vipul Naik,male,LATIN,-0.9762354209732004,17.68630931615725,0.9881177104866002
1001.4935,Wang,Jiali,Jiali Wang,female,LATIN,0.1932672197596652,2.8242373620659134,0.5966336098798326
1001.5232,Xu,Shaofeng,Shaofeng Xu,male,LATIN,-0.2555414408536782,3.88419849455058,0.6277707204268391
1001.5323,Allahbakhshi,Mahsa,Mahsa Allahbakhshi,female,LATIN,0.17431398357969,2.619257040344487,0.587156991789845
1002.0186,Sun,Jingbo,Jingbo Sun,male,LATIN,-0.933123720367639,13.351057376252909,0.9665618601838196
1002.0937,Lopes,Luís,Luís Lopes,male,LATIN,-0.975500329250127,17.379403753434033,0.9877501646250636
1002.1046,Lin,Yiqing,Yiqing Lin,female,LATIN,0.197624883852256,2.877435079768674,0.598812441926128
1002.1106,Shanahan,Patrick D.,Patrick D. Shanahan,male,LATIN,-0.9820343173877892,19.079906614170373,0.9910171586938946
1002.1204,Ananthamurthy,Sharath,Sharath Ananthamurthy,male,LATIN,-0.2830207897953161,4.581718849166133,0.641510394897658
1002.1373,Upadhyay,Sudhaker,Sudhaker Upadhyay,male,LATIN,-0.9325491735192416,13.309750203222151,0.9662745867596207
1002.1621,Susa,Cristian E.,Cristian E. Susa,male,LATIN,-0.8949136433917091,11.760438058932197,0.9474568216958544
1002.1906,Singh,Abhishek K.,Abhishek K. Singh,male,LATIN,-0.9760959268004848,17.620366409840397,0.9880479634002424
1002.2021,Li,Ruo,Ruo Li,male,LATIN,-0.0219607682960556,0.8829272621108724,0.5109803841480278
1002.205,Gu,Nannan,Nannan Gu,female,LATIN,0.2983195011139867,4.904427392958176,0.6491597505569934
1002.2075,Okawa,Shinnosuke,Shinnosuke Okawa,male,LATIN,-0.966398859367792,15.912587374906092,0.983199429683896
1002.319,Zhu,Quanyan,Quanyan Zhu,male,LATIN,-0.6613364585880426,8.13946169378061,0.8306682292940213
1002.3245,Ghosh,Sushant G.,Sushant G. Ghosh,male,LATIN,-0.9370722143867244,13.693297526653703,0.968536107193362
1002.3671,Raj,Bhiksha,Bhiksha Raj,female,LATIN,0.1193230847918151,2.141136172877698,0.5596615423959076
1002.3686,Qureshi,Tabish,Tabish Qureshi,male,LATIN,-0.673619913793496,8.255473851793477,0.836809956896748
1002.3867,Yu,Hao-Ran,Hao-Ran Yu,male,LATIN,-0.2886096174508621,4.808208516413085,0.644304808725431
1002.4007,Nasipuri,Mita,Mita Nasipuri,female,LATIN,0.9523545671697032,14.676366310120656,0.9761772835848516
1002.4036,Liu,Li-Wei,Li-Wei Liu,male,LATIN,-0.0220463848939678,0.8846060556926485,0.5110231924469839
1002.4127,Bui,Hung,Hung Bui,male,LATIN,-0.9911887608324516,23.080919586170413,0.9955943804162258
1002.4229,Liu,Zhengwei,Zhengwei Liu,male,LATIN,-0.7403410069687035,9.358166632401456,0.8701705034843518
1002.4294,Wu,Haoyang,Haoyang Wu,male,LATIN,-0.2867289968440185,4.726244018157591,0.6433644984220093
1002.453,Abraham,Ajith,Ajith Abraham,male,LATIN,-0.9601524430120842,15.307434137405176,0.980076221506042
1002.4875,Dressing,Courtney D.,Courtney D. Dressing,female,LATIN,0.40093054354991,6.097427295667526,0.700465271774955
1003.0827,Basu,Kaustuv,Kaustuv Basu,male,LATIN,-0.9629760722961652,15.657628331762242,0.9814880361480826
1003.0888,Jin,Yuzhe,Yuzhe Jin,male,LATIN,-0.1253845950033134,2.21172392396474,0.5626922975016567
1003.0899,Kim,Doojin,Doojin Kim,male,LATIN,-0.398898222342926,6.053156822776046,0.699449111171463
1003.1056,Zou,Hongxin,Hongxin Zou,male,LATIN,-0.3298163613316502,5.146007736656509,0.6649081806658251
1003.1409,Yang,Xin-She,Xin-She Yang,female,LATIN,0.2856316848944207,4.681301466728991,0.6428158424472104
1003.1481,K\{ae}nemann,Thorben,Thorben K\{ae}nemann,male,LATIN,-0.9858634609309368,20.1843742000438,0.9929317304654685
1003.153,Zhang,Lingxiao,Lingxiao Zhang,male,LATIN,-0.0331487713891058,1.113698240585359,0.5165743856945529
1003.1632,Gascón,Adrià,Adrià Gascón,female,LATIN,0.2241175670056145,3.279408902859182,0.6120587835028073
1003.1655,Alajaji,Fady,Fady Alajaji,male,LATIN,-0.3857251024305674,5.805588285950244,0.6928625512152837
1003.1797,Yang,Shilin,Shilin Yang,male,LATIN,-0.0065544370821337,0.3255469178645709,0.5032772185410669
1003.1819,Khanna,Shruti,Shruti Khanna,male,LATIN,-0.9935262950591272,27.79995017612862,0.9967631475295636
1003.1927,Foo,Jasmine,Jasmine Foo,female,LATIN,0.936218003490181,13.60869232519684,0.9681090017450904
1003.194,Dinh,Hieu,Hieu Dinh,male,LATIN,-0.9134406481220354,12.45711206699785,0.9567203240610176
1003.1945,Huang,Danhong,Danhong Huang,male,LATIN,-0.0065832344297889,0.3360335992896645,0.5032916172148945
1003.1954,Pál,Dávid,Dávid Pál,male,LATIN,-0.9932912941956884,27.188271845200426,0.9966456470978442
1003.2045,Kocayiğit,Hüseyin,Hüseyin Kocayiğit,male,LATIN,-0.9861702702751816,20.305817992022696,0.9930851351375908
1003.2058,Vaidyanathan,Mani,Mani Vaidyanathan,male,LATIN,-0.2621536513925353,4.014048749133644,0.6310768256962677
1003.2077,Chakraborty,Akash,Akash Chakraborty,male,LATIN,-0.3562617832606762,5.4057749035604825,0.6781308916303381
1003.2151,Ahmed,Naveed,Naveed Ahmed,male,LATIN,-0.987058262402321,20.77378620648973,0.9935291312011604
1003.222,Conti,Costanza,Costanza Conti,female,LATIN,0.9375806558569282,13.74727882454701,0.968790327928464
1003.2454,Raina,Manik,Manik Raina,male,LATIN,-0.0522341613357784,1.40876608147582,0.5261170806678892
1003.2507,Hu,Shuming,Shuming Hu,male,LATIN,-0.2241418076772996,3.279853724658774,0.6120709038386498
1003.2612,Seyfaddini,Sobhan,Sobhan Seyfaddini,male,LATIN,-0.3742385195765692,5.630407068675224,0.6871192597882846
1003.2657,Ádámkovics,Máté,Máté Ádámkovics,male,LATIN,-0.5412779075348901,7.411444497361197,0.7706389537674451
1003.2907,Nemes,Gergő,Gergő Nemes,male,LATIN,-0.9773321051500424,18.261000107590093,0.9886660525750212
1003.3249,Wang,Ge,Ge Wang,male,LATIN,-0.2015786598399618,2.92888761246438,0.6007893299199809
1003.3494,Guo,Xiaoqin,Xiaoqin Guo,female,LATIN,0.3776269967027543,5.678991769393711,0.6888134983513772
1003.3501,Vucetic,Branka,Branka Vucetic,female,LATIN,0.724775057157454,8.973314615431507,0.862387528578727
1003.3731,Hong,Wenming,Wenming Hong,male,LATIN,-0.2738478613345072,4.293192091584077,0.6369239306672536
1003.4027,Shinwari,Waleed,Waleed Shinwari,male,LATIN,-0.993103015224077,26.875897081750388,0.9965515076120384
1003.4088,Tokekar,Sanjiv,Sanjiv Tokekar,male,LATIN,-0.960669431513874,15.3675211053687,0.980334715756937
1003.4239,Taraskin,Sergei N.,Sergei N. Taraskin,male,LATIN,-0.9937365801882532,29.20657658737204,0.9968682900941266
1003.4411,Shang,Peipei,Peipei Shang,female,LATIN,0.2486829145741027,3.764689048963537,0.6243414572870514
1003.5169,Xing,Qirong,Qirong Xing,male,LATIN,-0.1795688454029216,2.6725070485248343,0.5897844227014608
1003.5259,Huang,Yingkai,Yingkai Huang,male,LATIN,-0.6300814216716222,7.893584133423478,0.8150407108358111
1003.5707,Sohinger,Vedran,Vedran Sohinger,male,LATIN,-0.9746366822351292,17.10899647397934,0.9873183411175648
1003.5897,Dutta,Subhrajit,Subhrajit Dutta,male,LATIN,-0.7455714925709855,9.52980781817696,0.8727857462854928
1004.0225,Yang,Yaodong,Yaodong Yang,male,LATIN,-0.6990592809494967,8.549483970439784,0.8495296404747483
1004.0225,Das,Jaydip,Jaydip Das,male,LATIN,-0.9783459160283056,18.38944809570893,0.9891729580141528
1004.0309,Han,Wen-Biao,Wen-Biao Han,male,LATIN,-0.348853922501976,5.326028958687586,0.674426961250988
1004.0349,Nie,Yanguang,Yanguang Nie,male,LATIN,-0.0343926591601277,1.1410063591613762,0.5171963295800639
1004.0486,Tian,Xueting,Xueting Tian,female,LATIN,0.2778923946612373,4.410533486964018,0.6389461973306186
1004.0615,Arcavi,Iair,Iair Arcavi,male,LATIN,-0.9882269032818224,21.25052767761101,0.9941134516409112
1004.0785,Akhlaghi,Soroush,Soroush Akhlaghi,male,LATIN,-0.8920091468999649,11.680571231025604,0.9460045734499825
1004.0789,Siwek,Alicja,Alicja Siwek,female,LATIN,0.9917678895644364,25.8103362046796,0.9958839447822182
1004.0852,Gungor,Faruk,Faruk Gungor,male,LATIN,-0.9401210784496512,14.071804036707912,0.9700605392248256
1004.1228,Jiao,Liying,Liying Jiao,female,LATIN,0.8872800978073472,11.56280541519415,0.9436400489036736
1004.1304,Ma,Xiaoxiao,Xiaoxiao Ma,male,LATIN,-0.9207110804918168,12.703379096557573,0.9603555402459084
1004.1672,Cao,Yixin,Yixin Cao,female,LATIN,0.0257530922737752,0.958462310929691,0.5128765461368876
1004.1935,Hu,Ziyang,Ziyang Hu,female,LATIN,0.9614744362303532,15.468922481539202,0.9807372181151766
1004.2044,Honda,Daigo,Daigo Honda,male,LATIN,-0.9764563179526272,17.800536040383694,0.9882281589763136
1004.2248,Zhang,Jianing,Jianing Zhang,female,LATIN,0.0213313502942626,0.8706210991994984,0.5106656751471313
1004.2322,Wu,Guowei,Guowei Wu,male,LATIN,-0.8324714120671213,10.735304729317908,0.9162357060335606
1004.232,Zhao,Pengwei,Pengwei Zhao,male,LATIN,-0.8866343147539335,11.547748454341498,0.9433171573769668
1004.289,Faroughy,Cyrus,Cyrus Faroughy,male,LATIN,-0.9769546601086112,18.1193501732894,0.9884773300543056
1004.3033,Zhang,Jingjun,Jingjun Zhang,male,LATIN,-0.3333082252250088,5.176715936232736,0.6666541126125044
1004.3038,Yokoyama,Tomoo,Tomoo Yokoyama,male,LATIN,-0.8833040087564237,11.473506638326448,0.9416520043782118
1004.334,Wang,Yuting,Yuting Wang,female,LATIN,0.254517628485992,3.865466527440616,0.627258814242996
1004.3735,Balasubramanian,Anirudha,Anirudha Balasubramanian,male,LATIN,-0.275212985851526,4.331316731344105,0.637606492925763
1004.4042,Lu,Xiaoxiang,Xiaoxiang Lu,male,LATIN,-0.1055845051055119,1.9942896326372164,0.552792252552756
1004.4077,Bao,Yuanyuan,Yuanyuan Bao,male,LATIN,-0.0062460353483115,0.2142288907755823,0.5031230176741558
1004.408,Panigrahi,Debmalya,Debmalya Panigrahi,female,LATIN,0.4894843947479022,7.209980083267797,0.7447421973739511
1004.409,Nagata,Natsumi,Natsumi Nagata,female,LATIN,0.9342722091401676,13.43912379858186,0.9671361045700838
1004.5019,Yamakage,Ai,Ai Yamakage,male,LATIN,-0.0059587017150164,0.1117066448863959,0.5029793508575082
1005.0665,Sun,Yiwei,Yiwei Sun,male,LATIN,-0.9006620343009679,11.940223484040915,0.950331017150484
1005.0794,Yan,Xiaoran,Xiaoran Yan,male,LATIN,-0.2296133738239241,3.385281727725134,0.614806686911962
1005.0812,Liu,Jingchen,Jingchen Liu,female,LATIN,0.0095163369410395,0.4949027205573967,0.5047581684705198
1005.1017,Madhusudhan,Nikku,Nikku Madhusudhan,male,LATIN,-0.0061735906968627,0.1882954083776189,0.5030867953484314
1005.1672,Feng,Wanxiang,Wanxiang Feng,male,LATIN,-0.3849332589715837,5.792482891526067,0.6924666294857919
1005.175,Chandran,Nishanth,Nishanth Chandran,male,LATIN,-0.8667432589108599,11.16910361544013,0.93337162945543
1005.217,Corsico,Alejandro H.,Alejandro H. Corsico,male,LATIN,-0.9914360092283064,23.738860401947427,0.9957180046141532
1005.2212,Osqui,Mitra,Mitra Osqui,female,LATIN,0.8990713804212012,11.88715537990044,0.9495356902106006
1005.2376,Xu,Feihu,Feihu Xu,male,LATIN,-0.9623057852920436,15.585695956423336,0.9811528926460218
1005.2544,Liang,Quanquan,Quanquan Liang,male,LATIN,-0.8944151909486848,11.746270427085982,0.9472075954743424
1005.2593,Mishkovsky,Mor,Mor Mishkovsky,male,LATIN,-0.8216587646306925,10.630006008476112,0.9108293823153464
1005.2633,Wei,Ermin,Ermin Wei,male,LATIN,-0.7871716866448297,10.35330112442853,0.8935858433224149
1005.2708,Li,Minghao,Minghao Li,male,LATIN,-0.8727910175631164,11.269850806505293,0.9363955087815582
1005.2949,Mixon,Dustin G.,Dustin G. Mixon,male,LATIN,-0.987293086215909,20.945530870970988,0.9936465431079544
1005.2954,Chen,Daguang,Daguang Chen,male,LATIN,-0.8652265925006379,11.145353350102535,0.932613296250319
1005.3238,Ng,Derrick Wing Kwan,Derrick Wing Kwan Ng,male,LATIN,-0.98013519430009,18.666390285472243,0.990067597150045
1005.3579,Lin,Qihang,Qihang Lin,male,LATIN,-0.3892252327370873,5.865654264996395,0.6946126163685437
1005.3865,Zhang,Xiaotian,Xiaotian Zhang,male,LATIN,-0.7055191445931583,8.64026904736852,0.8527595722965792
1005.4203,Amram,Meirav,Meirav Amram,female,LATIN,0.7397000816957471,9.339024435178978,0.8698500408478735
1005.4266,Bharti,Jyoti,Jyoti Bharti,female,LATIN,0.9711992153568736,16.435636630119177,0.9855996076784368
1005.4397,Liebovitch,Larry S.,Larry S. Liebovitch,male,LATIN,-0.9146333567096798,12.49357872381186,0.95731667835484
1005.4498,Moghimi-Araghi,Saman,Saman Moghimi-Araghi,female,LATIN,0.959013444530743,15.186561323705703,0.9795067222653716
1005.4526,Karpenko,Iurii,Iurii Karpenko,male,LATIN,-0.9627353155137716,15.641922312585224,0.9813676577568856
1005.4601,Ewens,Warren J.,Warren J. Ewens,male,LATIN,-0.9855433666660632,20.071660968140066,0.9927716833330316
1005.4695,Patil,Sanket,Sanket Patil,male,LATIN,-0.9532429698539102,14.731156264195873,0.9766214849269552
1005.4714,Kambhampati,Subbarao,Subbarao Kambhampati,male,LATIN,-0.9673806244931502,15.999560803784249,0.9836903122465752
1005.4831,Scheib,Patric,Patric Scheib,male,LATIN,-0.971976091493478,16.55352951924995,0.985988045746739
1005.4935,Mitsis,Themis,Themis Mitsis,male,LATIN,-0.6604118271740891,8.131249977207755,0.8302059135870445
1005.5189,El-Ganainy,Ramy,Ramy El-Ganainy,male,LATIN,-0.7886822691217164,10.36394540491856,0.8943411345608582
1005.5499,Ni,Jijun,Jijun Ni,male,LATIN,-0.365847117434529,5.519303260105848,0.6829235587172645
1005.5524,He,Yuhui,Yuhui He,female,LATIN,0.0131998546045246,0.663514888676575,0.5065999273022623
1005.5574,Xing,Chengwen,Chengwen Xing,male,LATIN,-0.1751731760964221,2.627797308024116,0.5875865880482111
1005.5595,Xia,Chunguang,Chunguang Xia,male,LATIN,-0.2656727695465255,4.090410189900055,0.6328363847732628
1006.0763,Jibril,Mubarak,Mubarak Jibril,male,LATIN,-0.9724016200981088,16.624526819199072,0.9862008100490544
1006.0763,Tjhai,Cen,Cen Tjhai,female,LATIN,0.2312812560263479,3.419596019066498,0.615640628013174
1006.088,Hu,Jinwei,Jinwei Hu,male,LATIN,-0.4208322419616577,6.682216731859215,0.7104161209808288
1006.1061,Zhang,Jiawen,Jiawen Zhang,female,LATIN,0.1128142328475252,2.069478053868755,0.5564071164237626
1006.1172,Rahnavard,Nazanin,Nazanin Rahnavard,female,LATIN,0.7579358941861611,10.114326980011525,0.8789679470930806
1006.1295,Wang,Xiaorui,Xiaorui Wang,female,LATIN,0.0067805551545101,0.3741107521886852,0.5033902775772551
1006.135,Wilson,Andrew Gordon,Andrew Gordon Wilson,male,LATIN,-0.9915613496059056,24.37726905762132,0.9957806748029528
1006.1365,Schneider,Justus,Justus Schneider,male,LATIN,-0.9683701025908278,16.095610984642683,0.984185051295414
1006.1537,Zhou,Junping,Junping Zhou,male,LATIN,-0.2588663032361167,3.94746503637372,0.6294331516180584
1006.1561,Avci,Merve,Merve Avci,female,LATIN,0.4201294428396795,6.654568787239743,0.7100647214198398
1006.1737,Granger,Léo,Léo Granger,female,LATIN,0.9938020860381584,32.41441027374712,0.9969010430190792
1006.2203,Li,Kejun,Kejun Li,male,LATIN,-0.2675792676178388,4.134260996467625,0.6337896338089194
1006.267,Zhang,Mian,Mian Zhang,male,LATIN,-0.6865755366698973,8.394428218728109,0.8432877683349487
1006.2807,Chaudhuri,Pranay,Pranay Chaudhuri,male,LATIN,-0.42283597847379,6.765506510739745,0.711417989236895
1006.2893,Ma,Guo-Liang,Guo-Liang Ma,male,LATIN,-0.3354034085091153,5.195599183134949,0.6677017042545577
1006.2931,Liu,Xinsheng,Xinsheng Liu,male,LATIN,-0.3308255451436579,5.154787348570018,0.665412772571829
1006.2942,Trivisa,Konstantina,Konstantina Trivisa,female,LATIN,0.9747454912727918,17.139301544730657,0.987372745636396
1006.3035,Smith,Noah A.,Noah A. Smith,male,LATIN,-0.7545093721758624,9.915418727677562,0.8772546860879312
1006.3407,Tuček,Vít,Vít Tuček,male,LATIN,-0.9624915376390376,15.613761860128736,0.9812457688195187
1006.3828,Wu,Baosen,Baosen Wu,male,LATIN,-0.9583423400662296,15.12163252173869,0.9791711700331148
1006.3889,Zhou,Linfeng,Linfeng Zhou,male,LATIN,-0.0125798097925389,0.6345489870937933,0.5062899048962695
1006.394,Yao,Norman Y.,Norman Y. Yao,male,LATIN,-0.6926651084708177,8.467068964894697,0.8463325542354089
1006.4039,Sundaram,Shreyas,Shreyas Sundaram,male,LATIN,-0.99380483223086,37.74374729979785,0.99690241611543
1006.4075,Shen,Yichen,Yichen Shen,male,LATIN,-0.2856496901785823,4.682023129159594,0.6428248450892912
1006.4333,Gu,Weiwen,Weiwen Gu,male,LATIN,-0.2596860174938611,3.963672651085339,0.6298430087469306
1006.499,Low,Yucheng,Yucheng Low,male,LATIN,-0.957691993703696,15.06249483937649,0.978845996851848
1006.5096,Barsotti,Damián,Damián Barsotti,male,LATIN,-0.9754483105537456,17.360874736045492,0.9877241552768729
1006.5126,Page,Lyman A.,Lyman A. Page,male,LATIN,-0.9306838794055192,13.186317598075338,0.9653419397027596
1006.5126,Staggs,Suzanne T.,Suzanne T. Staggs,female,LATIN,0.9760767075555844,17.611612431565874,0.988038353777792
1006.5642,Winney,Alexander H.,Alexander H. Winney,male,LATIN,-0.9758906685090896,17.530615829159007,0.9879453342545448
1006.587,Huang,Yuhao,Yuhao Huang,male,LATIN,-0.9916276197109408,25.016678178107323,0.9958138098554704
1007.0389,Fuentes,Ivette,Ivette Fuentes,female,LATIN,0.9906609759646868,22.408660698336,0.9953304879823434
1007.0528,Nguyen,Huy,Huy Nguyen,male,LATIN,-0.7997990958577741,10.445972063592206,0.899899547928887
1007.0554,Chee,Guoying,Guoying Chee,female,LATIN,0.1204196366778793,2.153615872660342,0.5602098183389397
1007.066,Pragier,Gabi,Gabi Pragier,female,LATIN,0.6166901203709838,7.804286710032866,0.8083450601854919
1007.0878,Dai,Zhaopeng,Zhaopeng Dai,male,LATIN,-0.391643116962211,5.90934738860595,0.6958215584811055
1007.1045,Babaali,Parisa,Parisa Babaali,male,LATIN,-0.4532540729285528,7.089828462659884,0.7266270364642764
1007.1154,Liu,Yikun,Yikun Liu,male,LATIN,-0.2866721268511787,4.723865405758365,0.6433360634255894
1007.2577,Shalibo,Yoni,Yoni Shalibo,male,LATIN,-0.9056158054520806,12.126232111195565,0.9528079027260404
1007.2894,Fan,Ying-Ying,Ying-Ying Fan,female,LATIN,0.4005652373379718,6.089324578157048,0.7002826186689859
1007.2942,Lewis,Nikole K.,Nikole K. Lewis,female,LATIN,0.833067537748954,10.741445551290315,0.916533768874477
1007.3291,Wang,Liran,Liran Wang,male,LATIN,-0.2809159715627378,4.507961795416259,0.6404579857813689
1007.4057,Xu,Dongyan,Dongyan Xu,male,LATIN,-0.0350144635047375,1.1548024267980548,0.5175072317523688
1007.4059,Zhou,Yueming,Yueming Zhou,female,LATIN,0.1915743584916709,2.804349725969983,0.5957871792458355
1007.4324,Safeer,Yasir,Yasir Safeer,male,LATIN,-0.982550086232672,19.22966544303907,0.991275043116336
1007.4368,Paul,Kallol,Kallol Paul,male,LATIN,-0.9421669938802923,14.1992687599713,0.9710834969401462
1007.4802,Chen,Jianhao,Jianhao Chen,male,LATIN,-0.9524406641114364,14.681546671331551,0.9762203320557182
1007.5111,Xu,Su-Yang,Su-Yang Xu,female,LATIN,0.2866082177975717,4.721198997521969,0.6433041088987859
1007.5127,Ahmed,Zeeshan,Zeeshan Ahmed,male,LATIN,-0.974986863282648,17.2099976543737,0.987493431641324
1008.01,Hendi,Seyed Hossein,Seyed Hossein Hendi,male,LATIN,-0.9938039168332928,33.5043534709514,0.9969019584166464
1008.029,Diehl,Joscha,Joscha Diehl,male,LATIN,-0.3208627000929174,5.071278700304573,0.6604313500464587
1008.0415,Ma,Xiwen,Xiwen Ma,female,LATIN,0.1573909860416478,2.462661580447287,0.5786954930208239
1008.1658,Piao,Xiaoxue,Xiaoxue Piao,female,LATIN,0.6807938745541615,8.330023018866138,0.8403969372770808
1008.1748,Sada,Pedro V.,Pedro V. Sada,male,LATIN,-0.9916540425606528,25.45825832017075,0.9958270212803264
1008.1919,Agarwal,Umang,Umang Agarwal,male,LATIN,-0.4240718914450778,6.820559407516233,0.7120359457225389
1008.1934,Li,Yanli,Yanli Li,female,LATIN,0.3919593552564542,5.915205079317688,0.6959796776282271
1008.2236,Cao,Jianshu,Jianshu Cao,male,LATIN,-0.4646705107240025,7.126157303396414,0.7323352553620013
1008.2489,Lee,Sungmin,Sungmin Lee,male,LATIN,-0.4692454169560638,7.141093393673306,0.7346227084780319
1008.2628,Takahashi,Taiki,Taiki Takahashi,female,LATIN,0.030548521354816,1.0577941453828383,0.515274260677408
1008.2909,Koethe,Ullrich,Ullrich Koethe,male,LATIN,-0.9617516879782302,15.506370701044885,0.9808758439891152
1008.3172,Rahwan,Iyad,Iyad Rahwan,male,LATIN,-0.9886457015768932,21.376111434351817,0.9943228507884466
1008.3208,Hatami,Pooya,Pooya Hatami,male,LATIN,-0.3937941088820691,5.949880647491174,0.6968970544410346
1008.3265,Shi,Yingbo,Yingbo Shi,male,LATIN,-0.2628593499674423,4.028917038685573,0.6314296749837212
1008.3523,Li,Shiqi,Shiqi Li,male,LATIN,-0.8899058626065681,11.626475024942703,0.944952931303284
1008.3601,Wang,Yanchao,Yanchao Wang,male,LATIN,-0.4203762395833736,6.664191087154356,0.7101881197916868
1008.3673,Tong,Yuqi,Yuqi Tong,male,LATIN,-0.9867148913759094,20.566161225485843,0.9933574456879548
1008.3864,Robinson,Tyler D.,Tyler D. Robinson,male,LATIN,-0.9717673269631528,16.52045883898106,0.9858836634815764
1008.4045,Hua,Jiale,Jiale Hua,female,LATIN,0.2148683207001378,3.121771138660071,0.6074341603500689
1008.4184,Wang,Yongliang,Yongliang Wang,male,LATIN,-0.8082421467048362,10.51309953812691,0.904121073352418
1008.4514,Pelinovsky,Dmitry E.,Dmitry E. Pelinovsky,male,LATIN,-0.9937958247187992,31.233065476528083,0.9968979123593996
1008.4548,Solomon,Reed,Reed Solomon,male,LATIN,-0.2737363852988757,4.290140427693128,0.6368681926494378
1008.4822,Chuang,Chia-Hsun,Chia-Hsun Chuang,male,LATIN,-0.0219146902887366,0.8820242358380582,0.5109573451443683
1008.486,Ponnusamy,Saminathan,Saminathan Ponnusamy,male,LATIN,-0.9765352168407886,17.844718273096788,0.9882676084203944
1008.5044,Sannan,Sigurd,Sigurd Sannan,male,LATIN,-0.991282673312596,23.28316870724121,0.995641336656298
1008.5138,Bucciantini,Niccolò,Niccolò Bucciantini,male,LATIN,-0.9432993777317636,14.242357517656163,0.9716496888658818
1008.523,Song,Fengqi,Fengqi Song,male,LATIN,-0.0886180746884075,1.832967913123996,0.5443090373442038
1009.0305,Lai,Yuanwei,Yuanwei Lai,male,LATIN,-0.9910741663567316,22.879256628636355,0.995537083178366
1009.0306,Ye,Jieping,Jieping Ye,female,LATIN,0.3178148788969881,5.047049363136712,0.6589074394484941
1009.0812,Floris,Enrica,Enrica Floris,female,LATIN,0.9266530173324564,12.962429936037516,0.9633265086662284
1009.1258,Xie,Xiaoqiang,Xiaoqiang Xie,male,LATIN,-0.2590720818919423,3.9515100442064464,0.6295360409459712
1009.1289,Liu,Ruo-Yu,Ruo-Yu Liu,male,LATIN,-0.0142099007155427,0.711287908654819,0.5071049503577714
1009.1445,Tang,Chunyang,Chunyang Tang,male,LATIN,-0.2611654779885359,3.993580946646753,0.630582738994268
1009.169,Venkatesh,Svetha,Svetha Venkatesh,female,LATIN,0.9561069327749104,14.931506375823206,0.9780534663874552
1009.2077,Xiong,Zixiang,Zixiang Xiong,male,LATIN,-0.4172733747625365,6.549454370727426,0.7086366873812683
1009.2205,McNamara,Danielle S.,Danielle S. McNamara,female,LATIN,0.9248729472913264,12.877551340500997,0.9624364736456632
1009.2223,Kulkarni,Gauri,Gauri Kulkarni,female,LATIN,0.3141587669651595,5.018728750255577,0.6570793834825798
1009.2336,Luo,Jingdong,Jingdong Luo,male,LATIN,-0.3617638579639948,5.4693708870935325,0.6808819289819974
1009.2546,Du,Zhuoran,Zhuoran Du,male,LATIN,-0.2896193345980735,4.846723550025078,0.6448096672990368
1009.2618,Pan,Xin-Yu,Xin-Yu Pan,female,LATIN,0.0189378613861563,0.8243766364244468,0.5094689306930782
1009.2724,Trivedi,Pranjal,Pranjal Trivedi,male,LATIN,-0.2847132513645865,4.645152041651683,0.6423566256822932
1009.3235,Chu,Chenghao,Chenghao Chu,male,LATIN,-0.8463485790751177,10.88905434875086,0.9231742895375588
1009.3401,Löfdahl,Mats G.,Mats G. Löfdahl,male,LATIN,-0.9826599107518958,19.26467133804321,0.991329955375948
1009.3541,Dong,Jingcheng,Jingcheng Dong,male,LATIN,-0.6819680845534435,8.342771965656066,0.8409840422767217
1009.3589,Bengio,Yoshua,Yoshua Bengio,male,LATIN,-0.9562678038035176,14.944045046708458,0.9781339019017588
1009.3802,Yan,Shuicheng,Shuicheng Yan,male,LATIN,-0.415106992521141,6.476480093181479,0.7075534962605705
1009.3978,Zhai,Xiaoyun,Xiaoyun Zhai,female,LATIN,0.3470432245060091,5.307458524672544,0.6735216122530046
1009.4443,Barott,Billy,Billy Barott,male,LATIN,-0.7522621593967778,9.803611862392886,0.8761310796983889
