paper id,last_name,first_name,full_name,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
704.0304,Gershenson,Carlos,Carlos Gershenson,male,male,male,male,0.99,0.9909514743038356
704.0301,Kawamura,Akitoshi,Akitoshi Kawamura,unknown,male,male,male,1.0,0.9731689638970626
704.0305,Liu,Yifeng,Yifeng Liu,unknown,unknown,male,male,0.96,0.97033088287698
704.0305,Valles,James M.,James M. Valles,male,male,male,male,0.99,0.9953049654044992
704.0307,Jensen,Eric L. N.,Eric L. N. Jensen,male,male,male,male,0.99,0.9883758621115182
704.0307,Dhital,Saurav,Saurav Dhital,male,unknown,male,male,0.99,0.5935267554413416
704.0307,Stassun,Keivan G.,Keivan G. Stassun,male,unknown,male,female,0.98,0.9597938786090215
704.0307,Patience,Jenny,Jenny Patience,female,female,female,female,0.98,0.9845605410488092
704.0307,Herbst,William,William Herbst,male,male,male,male,0.99,0.991046606247463
704.0307,Walter,Frederick M.,Frederick M. Walter,male,male,male,male,0.99,0.9957443251849718
704.0308,Deng,Ke,Ke Deng,male,unknown,male,female,0.8,0.5030183484825179
704.0308,Zhao,Heping,Heping Zhao,unknown,unknown,male,male,0.94,0.5528159323572136
704.0308,Li,Dejun,Dejun Li,male,unknown,male,male,1.0,0.8187392628196902
704.0312,Francis,Matthew J.,Matthew J. Francis,male,male,male,male,1.0,0.996347483802272
704.0312,Lewis,Geraint F.,Geraint F. Lewis,unknown,male,male,male,0.98,0.9878135594199726
704.0312,Linder,Eric V.,Eric V. Linder,male,male,male,male,0.99,0.9936812153224232
704.0311,Kirtley,John R.,John R. Kirtley,male,male,male,male,0.99,0.9968939029180556
704.0311,Deng,Zhifeng,Zhifeng Deng,unknown,unknown,male,male,0.92,0.9968512453914262
704.0311,Luan,Lan,Lan Luan,unknown,unknown,female,female,0.57,0.5029574771224301
704.0311,Yenilmez,Erhan,Erhan Yenilmez,male,male,male,male,0.97,0.9816375968452472
704.0311,Moler,Kathryn A.,Kathryn A. Moler,female,female,female,female,0.98,0.987872626916979
704.031,Cui,Lang,Lang Cui,unknown,unknown,male,male,0.76,0.9931532858663992
704.0313,Hayashi,Yuta,Yuta Hayashi,male,female,male,male,0.98,0.9391621470079728
704.0313,Ogata,Masao,Masao Ogata,male,male,male,male,1.0,0.9857548394728964
704.0314,Baukh,Viktor,Viktor Baukh,male,male,male,male,0.99,0.9956563900037004
704.0314,Kahniashvili,Tina,Tina Kahniashvili,female,female,female,male,0.98,0.5857360110660197
704.0316,Graham,Alister W.,Alister W. Graham,male,male,male,male,0.97,0.9649291337917766
704.0316,Driver,Simon P.,Simon P. Driver,male,male,male,female,0.98,0.6202816968384282
704.0316,Allen,Paul D.,Paul D. Allen,male,male,male,male,0.99,0.9932149847585248
704.0316,Liske,Jochen,Jochen Liske,unknown,male,male,male,1.0,0.9695845222247984
704.0319,Dong,Bing,Bing Dong,male,unknown,male,male,0.63,0.5900119471991446
704.032,Mainardi,Francesco,Francesco Mainardi,male,male,male,male,0.99,0.9935704543036976
704.032,Gorenflo,Rudolf,Rudolf Gorenflo,male,male,male,male,0.99,0.9968654340537172
704.0322,Jin,Zhen,Zhen Jin,male,unknown,male,male,0.64,0.6280144839366637
704.0324,Pravda-Starov,Karel,Karel Pravda-Starov,unknown,male,male,male,0.96,0.9876407144063044
704.0323,Fan,Heng,Heng Fan,male,unknown,male,male,0.82,0.6813963110796477
704.0325,Grenard,Vincent,Vincent Grenard,male,male,male,male,0.99,0.9930677041964028
704.0325,Naert,Antoine,Antoine Naert,unknown,male,male,male,0.99,0.7130480322407161
704.0335,Pagès,Gilles,Gilles Pagès,male,male,male,male,0.99,0.9793602102831428
704.0335,Panloup,Fabien,Fabien Panloup,male,male,male,male,0.99,0.9819166743167996
704.0338,Bec,Sandrine,Sandrine Bec,female,female,female,female,0.98,0.9858400287776676
704.0338,Tonck,André,André Tonck,unknown,male,male,male,1.0,0.962352631805366
704.0338,Georges,Jean-Marie,Jean-Marie Georges,unknown,male,male,male,0.98,0.58915830688475
704.0339,Tessarotto,Massimo,Massimo Tessarotto,male,male,male,male,0.99,0.98621817414271
704.0337,Golse,François,François Golse,unknown,male,male,male,1.0,0.9935157547047296
704.0337,Mahalov,Alex,Alex Mahalov,unknown,male,male,male,0.9,0.9969009148634198
704.0337,Nicolaenko,Basil,Basil Nicolaenko,male,male,male,male,0.97,0.9760692176633792
704.0343,Baumgartl,Jörg,Jörg Baumgartl,unknown,male,male,male,0.99,0.9965608446672234
704.0343,Dijkstra,Marjolein,Marjolein Dijkstra,unknown,female,female,female,0.99,0.9681002001908844
704.0343,Roth,Roland,Roland Roth,male,male,male,male,0.99,0.9957799567449552
704.0343,Bechinger,Clemens,Clemens Bechinger,male,male,male,male,0.99,0.987412782890225
704.0345,Kim,Beom Jun,Beom Jun Kim,unknown,unknown,male,male,0.99,0.9915039783684656
704.0347,Chihara,Hiroyuki,Hiroyuki Chihara,male,male,male,male,1.0,0.9701857795303042
704.0346,Hamaguchi,Kenji,Kenji Hamaguchi,unknown,male,male,male,0.98,0.9909315308548964
704.0349,Izmestiev,Ivan,Ivan Izmestiev,male,male,male,male,0.99,0.9969018119530356
704.0351,Kunert-Bajraszewska,Magdalena,Magdalena Kunert-Bajraszewska,female,female,female,female,0.98,0.996874020482897
704.0351,Marecki,Andrzej,Andrzej Marecki,male,male,male,male,0.99,0.995756149828358
704.0352,Wolf,Th.,Th. Wolf,unknown,unknown,unknown,male,0.0,0.7837737943097973
704.0356,Cerdá-Durán,Pablo,Pablo Cerdá-Durán,male,male,male,male,0.99,0.996430968060396
704.0356,Quilis,Vicent,Vicent Quilis,male,male,male,male,0.98,0.9932423402054728
704.0356,Font,José A.,José A. Font,unknown,male,male,male,0.97,0.9913567700905224
704.0357,Derenyi,Imre,Imre Derenyi,male,male,male,male,0.99,0.9823516696042786
704.036,Murawski,K,K Murawski,unknown,unknown,male,male,0.66,0.683119054181391
704.0361,Chatzigeorgiou,Ioannis,Ioannis Chatzigeorgiou,male,male,male,male,0.99,0.9864137819845084
704.0361,Wassell,Ian J.,Ian J. Wassell,male,male,male,male,0.99,0.9884770551580688
704.0361,Carrasco,Rolando,Rolando Carrasco,male,male,male,male,0.99,0.9911854745354972
704.0359,Van Khue,Nguyen,Nguyen Van Khue,unknown,unknown,male,male,0.73,0.9580456416404808
704.0366,Segui,Antonio,Antonio Segui,male,male,male,male,0.99,0.995496384070829
704.0369,Pronin,Alexey,Alexey Pronin,unknown,male,male,male,1.0,0.9956416883151998
704.0369,Takeuchi,Tatsu,Tatsu Takeuchi,male,unknown,male,male,0.98,0.8057501051403206
704.0373,Roy,Utpal,Utpal Roy,unknown,male,male,male,0.98,0.6139006187705197
704.0373,Bhattacharya,Kaushik,Kaushik Bhattacharya,male,male,male,male,0.99,0.9626143149268306
704.0374,Zon,Boris A.,Boris A. Zon,male,male,male,male,0.99,0.9788942280005536
704.0375,Glaude,Pierre-Alexandre,Pierre-Alexandre Glaude,unknown,unknown,male,male,0.99,0.9894635423160024
704.0375,Dayma,Guillaume,Guillaume Dayma,male,male,male,male,0.99,0.988543524642996
704.0375,Fournet,René,René Fournet,unknown,male,male,male,1.0,0.6144981628223292
704.0375,Battin-Leclerc,Frédérique,Frédérique Battin-Leclerc,unknown,female,unknown,male,0.0,0.9682577773561136
704.0376,Sassetti,Maura,Maura Sassetti,female,female,female,male,0.98,0.9853980500199826
704.0376,Zanghì,Nino,Nino Zanghì,male,male,female,female,0.51,0.9952201610392768
704.0378,Duits,Maurice,Maurice Duits,unknown,male,male,male,0.98,0.8771332511786298
704.0383,Prasad,Rajendra,Rajendra Prasad,male,male,male,male,0.99,0.647700505067427
704.0382,Serra,Oriol,Oriol Serra,unknown,male,male,male,0.99,0.9471032270391148
704.0386,Laloë,Franck,Franck Laloë,male,male,male,male,0.99,0.9951298958463174
704.039,Troubetzkoy,Serge,Serge Troubetzkoy,male,male,male,male,0.99,0.9949762380595236
704.0389,Hinderer,Tanja,Tanja Hinderer,female,female,female,female,0.98,0.9881675629613916
704.0392,Kaiser,Marcus,Marcus Kaiser,male,male,male,male,0.99,0.9906080960403536
704.0394,Jaśkiewicz,Anna,Anna Jaśkiewicz,female,female,female,female,0.98,0.9966167388426737
704.0395,Liu,Xin,Xin Liu,unknown,unknown,female,female,0.52,0.5205739418454454
704.0395,Xiao,Zhen-Jun,Zhen-Jun Xiao,unknown,unknown,unknown,male,0.0,0.6419825810035196
704.0398,Dennert,Florian,Florian Dennert,unknown,male,male,male,0.99,0.9535570697832076
704.04,Beisert,Niklas,Niklas Beisert,male,male,male,male,1.0,0.996657638805974
704.0397,Molmer,Klaus,Klaus Molmer,male,male,male,male,0.98,0.990713043304538
704.0402,Zhao,Chunshan,Chunshan Zhao,unknown,unknown,male,male,1.0,0.7993681538273028
704.0406,Heidarian,Dariush,Dariush Heidarian,male,male,male,male,0.99,0.9851980154147392
704.0413,Kojo,Toru,Toru Kojo,male,male,male,male,0.98,0.9956309168435976
704.0413,Hayashigaki,Arata,Arata Hayashigaki,male,female,male,female,0.88,0.6833224488429014
704.0411,Xu,Zhiping,Zhiping Xu,unknown,unknown,male,male,0.8,0.7008696353941981
704.0416,Schmithuesen,Gabriela,Gabriela Schmithuesen,female,female,female,female,0.98,0.98663526530179
704.0414,Felbacq,Didier,Didier Felbacq,male,male,male,male,0.99,0.9887823724333256
704.0418,Lin,Yu-Cheng,Yu-Cheng Lin,unknown,unknown,male,male,1.0,0.6403511559868507
704.0418,Igloi,Ferenc,Ferenc Igloi,male,male,male,male,0.99,0.9933807353952174
704.0418,Rieger,Heiko,Heiko Rieger,male,male,male,male,0.99,0.9182901755910886
704.0417,Baumgartner,Bernhard,Bernhard Baumgartner,male,male,male,male,1.0,0.9958001450944592
704.042,McCartor,Donald,Donald McCartor,male,male,male,male,0.98,0.9954455548517956
704.0422,Shvets,Gennady,Gennady Shvets,unknown,male,male,male,0.99,0.9777522390691584
704.0424,Luo,Xiao-Feng,Xiao-Feng Luo,unknown,unknown,male,female,1.0,0.503084475713055
704.0424,Shao,Ming,Ming Shao,unknown,unknown,male,male,0.74,0.6259311864859185
704.0424,Li,Cheng,Cheng Li,unknown,unknown,male,male,0.74,0.5788015984468766
704.0425,Gleim,Tobias,Tobias Gleim,male,male,male,male,1.0,0.996204077619402
704.0426,Shapiro,Paul R.,Paul R. Shapiro,male,male,male,male,0.99,0.9950512842239536
704.0427,Vicari,Ettore,Ettore Vicari,male,male,male,male,0.99,0.9720729303801908
704.0428,Ciardi,David R.,David R. Ciardi,male,male,male,male,0.99,0.9968353907055632
704.0431,Zink,Burkhard,Burkhard Zink,unknown,male,male,male,0.99,0.9966127294013296
704.0431,Stergioulas,Nikolaos,Nikolaos Stergioulas,male,male,male,male,0.99,0.996838045358508
704.0431,Hawke,Ian,Ian Hawke,male,male,male,male,0.99,0.980866464253949
704.0431,Ott,Christian D.,Christian D. Ott,unknown,male,male,male,0.99,0.9665726553720316
704.0431,Schnetter,Erik,Erik Schnetter,male,male,male,male,0.99,0.9890160491516524
704.0431,Mueller,Ewald,Ewald Mueller,male,male,male,male,0.99,0.6176622721598366
704.0435,Pravda,Vojtech,Vojtech Pravda,unknown,male,male,male,0.99,0.9967542315572596
704.0435,Pravdova,Alena,Alena Pravdova,female,female,female,female,0.99,0.9969018119530356
704.0435,Ortaggio,Marcello,Marcello Ortaggio,male,male,male,male,0.99,0.9631537496681384
704.0439,Averin,Dmitri V.,Dmitri V. Averin,male,male,male,female,1.0,0.9555488392454186
704.0439,Nesteroff,James A.,James A. Nesteroff,male,male,male,male,0.99,0.9958939958475056
704.044,Damski,Bogdan,Bogdan Damski,male,male,male,male,0.98,0.994186319081257
704.044,Zurek,Wojciech H.,Wojciech H. Zurek,male,male,male,male,1.0,0.9966327949160014
704.0443,Meißner,Ulf-G.,Ulf-G. Meißner,unknown,unknown,unknown,male,0.0,0.8746335877049539
704.0442,Conti,Claudio,Claudio Conti,male,male,male,male,0.99,0.973129459315607
704.0445,Bourjaily,Jacob L.,Jacob L. Bourjaily,male,male,male,female,0.99,0.9887703466041362
704.0446,Carnovale,Giovanna,Giovanna Carnovale,female,female,female,female,0.99,0.9800706984668928
704.0449,Braun,Volker,Volker Braun,unknown,male,male,male,0.99,0.995801171493239
704.0449,Kreuzer,Maximilian,Maximilian Kreuzer,male,male,male,male,1.0,0.9876201989985308
704.0449,Ovrut,Burt A.,Burt A. Ovrut,male,male,male,male,0.96,0.9951324740699004
704.0449,Scheidegger,Emanuel,Emanuel Scheidegger,male,male,male,male,0.99,0.9904467765079212
704.0452,Cui,Wei,Wei Cui,unknown,unknown,male,male,0.72,0.6249015855123493
704.0456,Arteaga,Daniel,Daniel Arteaga,male,male,male,male,0.99,0.9892981774540752
704.0453,Dai,Pengcheng,Pengcheng Dai,unknown,unknown,male,male,0.95,0.7166497167911439
704.0455,Kraus,Adam L.,Adam L. Kraus,male,male,male,male,0.98,0.9825192677484722
704.0455,Hillenbrand,Lynne A.,Lynne A. Hillenbrand,female,female,female,female,0.98,0.9925482642689692
704.0461,Jordan,Thomas F.,Thomas F. Jordan,male,male,male,male,0.99,0.7111447936904609
704.0461,Shaji,Anil,Anil Shaji,male,male,male,male,0.97,0.9676708995007728
704.0462,Orlando,Elena,Elena Orlando,female,female,female,female,0.99,0.9956561761204844
704.046,Pogge,Richard W.,Richard W. Pogge,male,male,male,female,0.99,0.9617175704434062
704.046,Poindexter,Shawn,Shawn Poindexter,unknown,male,male,male,0.97,0.711153261048138
704.046,O'Brien,Thomas P.,Thomas P. O'Brien,male,male,male,male,0.99,0.995988281796922
704.046,Trueblood,Patricia,Patricia Trueblood,female,female,female,female,0.98,0.986763615551483
704.0465,Schwammle,Veit,Veit Schwammle,unknown,male,male,male,0.98,0.9948979441677552
704.0464,Lyman,Edward,Edward Lyman,male,male,male,male,0.99,0.9968704321244336
704.0464,Zuckerman,Daniel M.,Daniel M. Zuckerman,male,male,male,male,0.99,0.991982583166664
704.0468,Tan,Jinsong,Jinsong Tan,unknown,unknown,male,male,0.91,0.9885191081995404
704.0467,Pszota,Gabor,Gabor Pszota,male,unknown,male,male,0.96,0.9692792153433104
704.0469,Urzua,Giancarlo,Giancarlo Urzua,male,male,male,male,0.99,0.993391878102412
704.0472,Larralde,Hernán,Hernán Larralde,unknown,male,unknown,male,0.0,0.9910900703376292
704.0474,Ismail,Ahmed E.,Ahmed E. Ismail,male,male,male,male,0.98,0.996382397065483
704.0474,Grest,Gary S.,Gary S. Grest,male,male,male,male,0.99,0.9924224590142412
704.0473,Torres,Delfim F. M.,Delfim F. M. Torres,unknown,male,male,male,0.98,0.9864999122761002
704.0473,Leitmann,George,George Leitmann,male,male,male,male,0.98,0.9957552458634306
704.0477,Sigurdsson,Steinn,Steinn Sigurdsson,unknown,male,male,male,1.0,0.9880897225886196
704.0478,McCrady,Nate,Nate McCrady,unknown,female,male,male,0.89,0.9756114263782204
704.0478,Graham,James R.,James R. Graham,male,male,male,male,0.99,0.995795497421204
704.048,Dudarev,Artem,Artem Dudarev,male,male,male,male,1.0,0.9969023428836246
704.0481,Tomio,Lauro,Lauro Tomio,male,male,male,male,0.96,0.9803783668237028
704.0482,Peng,Peng,Peng Peng,male,unknown,male,male,0.84,0.6443130987004039
704.0483,Ichioka,Masanori,Masanori Ichioka,male,male,male,male,1.0,0.9757772108033363
704.0483,Adachi,Hiroto,Hiroto Adachi,male,male,male,male,0.99,0.6824475150225274
704.0483,Mizushima,Takeshi,Takeshi Mizushima,male,male,male,male,1.0,0.9731684665187856
704.0483,Machida,Kazushige,Kazushige Machida,unknown,male,male,male,1.0,0.9684270306001282
704.049,Stancil,Daniel D.,Daniel D. Stancil,male,male,male,male,0.99,0.9716925665216456
704.0489,Ikhdair,Sameer M.,Sameer M. Ikhdair,male,male,male,male,0.99,0.9870312776250008
704.0489,Sever,Ramazan,Ramazan Sever,male,male,male,male,0.97,0.631412610063585
704.0486,Lee,Young-Wook,Young-Wook Lee,unknown,unknown,male,male,1.0,0.97241629864931
704.0491,Restrepo,Juan G.,Juan G. Restrepo,male,male,male,male,0.98,0.9924935121051436
704.0491,Hunt,Brian R.,Brian R. Hunt,male,male,male,male,0.99,0.9713353490174051
704.0493,Koibuchi,Hiroshi,Hiroshi Koibuchi,male,male,male,male,0.99,0.9773468436288424
704.0495,Saniga,Metod,Metod Saniga,unknown,male,male,male,0.99,0.9934015111990278
704.0495,Planat,Michel,Michel Planat,unknown,male,male,male,0.97,0.7135761408414035
704.0495,Pracna,Petr,Petr Pracna,male,male,male,male,0.98,0.9883908514099916
704.0496,Simenel,Cédric,Cédric Simenel,unknown,male,male,male,1.0,0.9957963306933668
704.0496,Chomaz,Philippe,Philippe Chomaz,male,male,male,male,0.99,0.9936857585769135
704.0498,Lasserre,Thierry,Thierry Lasserre,unknown,male,male,male,0.99,0.9654680972087168
704.0498,Motta,Dario,Dario Motta,male,male,male,male,0.99,0.9883775151898324
704.0499,Ong,Lawrence,Lawrence Ong,male,male,male,male,0.98,0.8297011202416124
704.0499,Motani,Mehul,Mehul Motani,male,unknown,male,male,0.92,0.9799340471309168
704.0502,Vespa,Christine,Christine Vespa,female,female,female,female,0.99,0.9701576567508248
704.0505,Kihara,Hironobu,Hironobu Kihara,unknown,male,male,male,1.0,0.9691948522660128
704.0505,Nitta,Muneto,Muneto Nitta,unknown,unknown,male,male,1.0,0.9878657838838314
704.0509,Confortola,Fulvia,Fulvia Confortola,unknown,female,female,female,0.98,0.9939778888117876
704.051,Yamaguchi,Masahide,Masahide Yamaguchi,unknown,male,male,female,1.0,0.9947090543299162
704.0508,Kartashov,Yuri N.,Yuri N. Kartashov,unknown,male,male,male,0.76,0.9914231829327996
704.0514,Hofman,Radoslaw,Radoslaw Hofman,unknown,unknown,male,male,0.99,0.8780156804709518
704.0516,Long,Gui Lu,Gui Lu Long,unknown,unknown,male,male,0.88,0.6019179679071035
704.0516,Sun,Yang,Yang Sun,unknown,unknown,male,male,0.64,0.5247873862646711
704.0517,Allais,Olivier,Olivier Allais,male,male,male,male,0.99,0.9900267903344968
704.0517,Tressou,Jessica,Jessica Tressou,female,female,female,female,0.98,0.9939242891288108
704.052,Martina,Luigi,Luigi Martina,male,male,male,male,0.99,0.90489939187542
704.052,Soliani,Giulio,Giulio Soliani,male,male,male,male,0.99,0.9883574010319106
704.0525,Tarhan,Ismail,Ismail Tarhan,male,male,male,male,0.97,0.989937427227806
704.0523,Jeong,Hyunseok,Hyunseok Jeong,unknown,unknown,male,male,1.0,0.7327078063166711
704.0523,Ralph,Timothy C.,Timothy C. Ralph,male,male,male,male,0.99,0.9698464076632504
704.0526,Baleanu,Dumitru,Dumitru Baleanu,unknown,male,male,female,0.78,0.9951311847912336
704.0528,Liew,Soung Chang,Soung Chang Liew,unknown,unknown,male,male,0.84,0.5287963681555393
704.0528,Chan,An,An Chan,unknown,unknown,female,male,0.6,0.9914662688279576
704.053,Lechtenfeld,Olaf,Olaf Lechtenfeld,male,male,male,male,0.99,0.995675154871661
704.053,Popov,Alexander D.,Alexander D. Popov,male,male,male,male,0.99,0.99562110047637
