paper id,last_name,first_name,full_name
712.4379,Yilmaz,Elif,Elif Yilmaz
712.4395,Yun,Zhiwei,Zhiwei Yun
801.0003,Schütz,Gunter M.,Gunter M. Schütz
801.0006,Roukema,Boudewijn F.,Boudewijn F. Roukema
801.0018,Takeuchi,Michihisa,Michihisa Takeuchi
801.0021,Weinstein,Marvin,Marvin Weinstein
801.0053,Sethi,Richa,Richa Sethi
801.0079,Peng,Jianan,Jianan Peng
801.0093,Fang,Lizhi,Lizhi Fang
801.0123,Paul,Abhijeet,Abhijeet Paul
801.0157,Barmeier,Till,Till Barmeier
801.018,Liu,Jiang-Tao,Jiang-Tao Liu
801.0187,Liu,Zhiming,Zhiming Liu
801.0187,Ma,Yanming,Yanming Ma
801.0187,Liu,Bingbing,Bingbing Liu
801.0217,Boyer,Charles P.,Charles P. Boyer
801.0232,Frosini,Patrizio,Patrizio Frosini
801.0259,Sheng,Yu-Bo,Yu-Bo Sheng
801.0275,Tan,Vincent Y. F.,Vincent Y. F. Tan
801.0288,Harrison,Fiona A.,Fiona A. Harrison
801.0321,Jevremovic,Darko,Darko Jevremovic
801.0328,Li,Xiaoying,Xiaoying Li
801.0348,Qin,Sheng-Li,Sheng-Li Qin
801.0348,Zhao,Jun-Hui,Jun-Hui Zhao
801.0348,Wang,Jun-Jie,Jun-Jie Wang
801.0348,Liu,Sheng-Yuan,Sheng-Yuan Liu
801.0352,Grover,Pulkit,Pulkit Grover
801.0358,Madsen,Jes,Jes Madsen
801.036,Conroy,Justin M.,Justin M. Conroy
801.0361,Wang,Ya,Ya Wang
801.0386,Akritidis,Leonidas,Leonidas Akritidis
801.0386,Bozanis,Panayiotis,Panayiotis Bozanis
801.0426,Stojanovic,Milica,Milica Stojanovic
801.0447,Benn,Chris R.,Chris R. Benn
801.0455,Valaee,Shahrokh,Shahrokh Valaee
801.047,Zhou,Guanghui,Guanghui Zhou
801.056,Rossi,Magali,Magali Rossi
801.0554,Hamimeche,Samira,Samira Hamimeche
801.0597,Serbetli,Semih,Semih Serbetli
801.0608,Rao,Ramprasad,Ramprasad Rao
801.0644,Seljak,Uros,Uros Seljak
801.0658,Hu,Lili,Lili Hu
801.0691,Tsibidis,George D.,George D. Tsibidis
801.0702,Wang,Xiaoting,Xiaoting Wang
801.0701,Nutman,Leah,Leah Nutman
801.0733,Marom,Noa,Noa Marom
801.0793,Peng,Ruisheng,Ruisheng Peng
801.0796,Wang,Weiming,Weiming Wang
801.0811,Campbel,Lachlan,Lachlan Campbel
801.0839,Wang,Yong-Qiang,Yong-Qiang Wang
801.0931,Mori,Ryuhei,Ryuhei Mori
801.0992,Zhang,Wenxian,Wenxian Zhang
801.1097,Li,Zhiqiang,Zhiqiang Li
801.111,Kriek,Mariska,Mariska Kriek
801.112,Zakamska,Nadia L.,Nadia L. Zakamska
801.1136,Vedantam,Satish,Satish Vedantam
801.1149,Wu,Yuanfang,Yuanfang Wu
801.1164,Jiang,Zhibo,Zhibo Jiang
801.1164,Yao,Yongqiang,Yongqiang Yao
801.1191,Krellner,Cornelius,Cornelius Krellner
801.1204,Banerjee,Narayan,Narayan Banerjee
801.1208,Wang,Yuling,Yuling Wang
801.1259,Gupta,Alok C.,Alok C. Gupta
801.1274,Kondo,Kei-Ichi,Kei-Ichi Kondo
801.1283,Lamoreaux,Steve K.,Steve K. Lamoreaux
801.1281,Liang,Ruixing,Ruixing Liang
801.1333,Sun,Duo,Duo Sun
801.1355,Takahashi,Hiromasa,Hiromasa Takahashi
801.1379,Jiang,Mingming,Mingming Jiang
801.1496,Rajan,Abhijith,Abhijith Rajan
801.1505,Dutton,Aaron A.,Aaron A. Dutton
801.1524,Ying,Lexing,Lexing Ying
801.1541,Smith,Karen E.,Karen E. Smith
801.1563,Chaaboki,Sanaz,Sanaz Chaaboki
801.1659,Huang,Zhirong,Zhirong Huang
801.1672,Browning,Matthew K.,Matthew K. Browning
801.1701,Lu,Guozhen,Guozhen Lu
801.1744,Basavaraju,Manu,Manu Basavaraju
801.1757,Czechowska-Kryszk,Justyna,Justyna Czechowska-Kryszk
801.1768,Pérez-Madrid,Agustin,Agustin Pérez-Madrid
801.183,Zhang,Xicheng,Xicheng Zhang
801.1859,Nowak,Maciej A.,Maciej A. Nowak
801.1955,Forero-Romero,Jaime E.,Jaime E. Forero-Romero
801.1983,Dinh,Tien-Cuong,Tien-Cuong Dinh
801.1995,van der Wel,Arjen,Arjen van der Wel
801.1996,Johnson,Eric T.,Eric T. Johnson
801.1999,Soffer,Avy,Avy Soffer
801.2004,Zhang,Yanxia,Yanxia Zhang
801.2058,Pei,Yufeng,Yufeng Pei
801.2076,Zheng,Xiao-Ping,Xiao-Ping Zheng
801.2089,Terracini,Lea,Lea Terracini
801.2157,Craig,Nathaniel J.,Nathaniel J. Craig
801.2187,Feig,Ephraim,Ephraim Feig
801.2205,Li,Junbo,Junbo Li
801.2231,Yao,Jian-Feng,Jian-Feng Yao
801.224,Zhou,Xiaoji,Xiaoji Zhou
801.2247,Colomé-Nin,Gemma,Gemma Colomé-Nin
801.225,Takatsu,Asuka,Asuka Takatsu
801.226,Reggiani,Lino,Lino Reggiani
801.2338,Sukhorukov,Eugene V.,Eugene V. Sukhorukov
801.2387,Martinache,Frantz,Frantz Martinache
801.239,Rawle,Timothy D.,Timothy D. Rawle
801.2435,Helled,Ravit,Ravit Helled
801.2504,Féron,Chloé,Chloé Féron
801.2511,Armendáriz,Inés,Inés Armendáriz
801.2514,Rost,Jan-Michael,Jan-Michael Rost
801.2522,Hekmati,Pedram,Pedram Hekmati
801.2528,Kuzminov,Evgenii,Evgenii Kuzminov
801.2555,Zhong,Wenxuan,Wenxuan Zhong
801.2591,Quinn,Samuel N.,Samuel N. Quinn
801.2632,Popescu,Dorin,Dorin Popescu
801.2649,Takeuchi,Tsutomu T.,Tsutomu T. Takeuchi
801.2656,Singh,Meenakshi,Meenakshi Singh
801.2668,Yuan,Chenggui,Chenggui Yuan
801.2691,Reche,Rémy,Rémy Reche
801.2748,Wiesel,Ami,Ami Wiesel
801.2769,Montero-Dorta,Antonio D.,Antonio D. Montero-Dorta
801.2769,Croton,Darren J.,Darren J. Croton
801.2793,Phillips,Jeff M.,Jeff M. Phillips
801.2805,Zheng,Weijun,Weijun Zheng
801.2808,Liu,Yunqi,Yunqi Liu
801.2814,Deng,Licai,Licai Deng
801.2837,Buyukdagli,Sahin,Sahin Buyukdagli
801.2872,Bewley,Gregory P.,Gregory P. Bewley
801.2939,Bouaziz,Moncef,Moncef Bouaziz
801.3014,Frisch,Uriel,Uriel Frisch
801.3044,Moreno,Yamir,Yamir Moreno
801.3068,Raychaudhuri,Pratap,Pratap Raychaudhuri
801.3086,Li,Haozhao,Haozhao Li
801.3092,Audit,Edouard,Edouard Audit
801.3112,Prabhakaran,Vinod M.,Vinod M. Prabhakaran
801.313,Gibbons,Gary W.,Gary W. Gibbons
801.3148,Yang,Kai-Wei,Kai-Wei Yang
801.316,Zhong,Zhicheng,Zhicheng Zhong
801.3188,Kim,Chanju,Chanju Kim
801.3273,Moller,Palle,Palle Moller
801.3298,Xu,Qingyu,Qingyu Xu
801.3313,Ma,Hai-Liang,Hai-Liang Ma
801.334,Jiang,Long,Long Jiang
801.3349,Ruan,Jianhong,Jianhong Ruan
801.3362,Schoellkopf,Wieland,Wieland Schoellkopf
801.3365,Brunetti,Romeo,Romeo Brunetti
801.3389,Pan,Qiyuan,Qiyuan Pan
801.3413,Taranets,Roman M.,Roman M. Taranets
801.3425,Verozub,Leonid V.,Leonid V. Verozub
801.3468,Barraza,Oscar A.,Oscar A. Barraza
801.3519,Smailagic,Anais,Anais Smailagic
801.3517,Shibata,Junya,Junya Shibata
801.3554,Mitra,Manimala,Manimala Mitra
801.357,Bernotas,Andrius,Andrius Bernotas
801.3692,Lamzouri,Youness,Youness Lamzouri
801.3696,Min,Honglin,Honglin Min
801.3745,Davies,Jonathan I.,Jonathan I. Davies
801.3799,Prosper,Harrison,Harrison Prosper
801.3849,Dullemond,Cornelis,Cornelis Dullemond
801.3871,Zhao,Chunyan,Chunyan Zhao
801.3875,Chakraborty,Soham,Soham Chakraborty
801.3893,Le,Thang,Thang Le
801.3906,Shochet,Melvyn,Melvyn Shochet
801.3906,Tosi,Mia,Mia Tosi
801.391,Saripalli,Lakshmi,Lakshmi Saripalli
801.3944,Krongold,Fabiana,Fabiana Krongold
801.3952,Shapiro,Irwin,Irwin Shapiro
801.3959,Mahadevan,Suvrath,Suvrath Mahadevan
801.3963,Mato,Germán,Germán Mato
801.3986,Yuan,Luo,Luo Yuan
801.399,Prizzi,Martino,Martino Prizzi
801.4044,Zuluaga,Jorge I.,Jorge I. Zuluaga
801.41,Hall,Michael J. W.,Michael J. W. Hall
801.4122,Zheng,Haoran,Haoran Zheng
801.4163,Lv,Linyuan,Linyuan Lv
801.4171,Rios,Arnau,Arnau Rios
801.4217,Zhao,Kaiming,Kaiming Zhao
801.4266,Shukurov,Anvar,Anvar Shukurov
801.4349,Bajc,Borut,Borut Bajc
801.4425,Spinolo,Laura V.,Laura V. Spinolo
801.4432,Sam,Steven V,Steven V Sam
801.4443,Ali,Usman,Usman Ali
801.4461,Wu,Si,Si Wu
801.4464,Snoeijer,Jacco H.,Jacco H. Snoeijer
801.4501,Schwarzkopf,Yonathan,Yonathan Schwarzkopf
801.4549,Tanji,Haruka,Haruka Tanji
801.4558,Wu,Yanpeng,Yanpeng Wu
801.4581,Qiu,Ruifeng,Ruifeng Qiu
801.4595,Wang,Haomin,Haomin Wang
801.4607,Kirwan,Frances,Frances Kirwan
801.4672,Trivedi,Nandini,Nandini Trivedi
801.4734,Mandal,Bhabani Prasad,Bhabani Prasad Mandal
801.4785,Misumi,Tatsuhiro,Tatsuhiro Misumi
801.4788,Alen,Benito,Benito Alen
801.4823,Long,Gui-Lu,Gui-Lu Long
801.4888,Zhang,Zhiqing,Zhiqing Zhang
801.4892,Schaefer,Mirko,Mirko Schaefer
801.4957,Barreira,Gaspar,Gaspar Barreira
801.4964,Shrestha,Uttam,Uttam Shrestha
801.4964,Kostrun,Marijan,Marijan Kostrun
802.0002,Ofek,Eran O.,Eran O. Ofek
802.007,Friedman,Yaakov,Yaakov Friedman
802.0119,Meyer,Janis,Janis Meyer
802.0149,Saglia,Roberto P.,Roberto P. Saglia
802.0149,Dalcanton,Julianne J.,Julianne J. Dalcanton
802.0164,Elchikh,Mokhtar,Mokhtar Elchikh
802.016,Manjon,Francisco Javier,Francisco Javier Manjon
802.0236,Li,Hai-Feng,Hai-Feng Li
802.0248,Mashreghi,Javad,Javad Mashreghi
802.026,Sengupta,Ritabrata,Ritabrata Sengupta
802.0281,Li,Qihui,Qihui Li
802.0313,Galloway,Jamison,Jamison Galloway
802.0378,Urbano,José Miguel,José Miguel Urbano
802.0413,Poot,Menno,Menno Poot
802.0422,Splettstoesser,Janine,Janine Splettstoesser
802.0449,Vinogradova,Olga I.,Olga I. Vinogradova
802.0464,Thieberger,Reuben,Reuben Thieberger
802.0543,Jahanbakhsh,Kazem,Kazem Jahanbakhsh
802.0543,Hajhosseini,Marzieh,Marzieh Hajhosseini
802.0574,Shtrikman,Hadas,Hadas Shtrikman
802.0582,Turyshev,Slava,Slava Turyshev
802.0671,Cohen,Seth A.,Seth A. Cohen
802.0768,Ghosh,Dibakar,Dibakar Ghosh
802.0776,del Coso,Aitor,Aitor del Coso
802.0811,Morton,John J. L.,John J. L. Morton
802.0855,Belovs,Aleksandrs,Aleksandrs Belovs
802.0855,Smotrovs,Juris,Juris Smotrovs
802.086,Kazkaz,Kareem,Kareem Kazkaz
802.0872,Besla,Gurtina,Gurtina Besla
802.0894,Stech,Berthold,Berthold Stech
802.0906,Inoue,Akio K.,Akio K. Inoue
802.0951,Kobayashi,Taichi,Taichi Kobayashi
802.1015,Kohler,Eddie,Eddie Kohler
802.1051,Stilp,Adrienne,Adrienne Stilp
802.1071,Peeters,Els,Els Peeters
802.1089,Szabó,Gy. M.,Gy. M. Szabó
802.1111,Notsu,Hirofumi,Hirofumi Notsu
802.1146,Jamil,Mubasher,Mubasher Jamil
802.1214,Nakajima,Reiko,Reiko Nakajima
802.1226,Yan,Qiqi,Qiqi Yan
802.1296,Pavlovic,Dusko,Dusko Pavlovic
802.1331,Ogilvie,Gordon I.,Gordon I. Ogilvie
802.1332,Bucci,Michelangelo,Michelangelo Bucci
802.1362,Chen,Yiling,Yiling Chen
802.1412,Pal,Mahesh,Mahesh Pal
802.1484,Niu,Zhuang,Zhuang Niu
802.1525,de Oliveira-Costa,Angelica,Angelica de Oliveira-Costa
802.1531,Perivolaropoulos,Leandros,Leandros Perivolaropoulos
802.1566,Zhang,Weili,Weili Zhang
802.1572,Lee,Kang Young,Kang Young Lee
802.1625,Yeom,Dong-han,Dong-han Yeom
802.1644,Abbasi,Narges,Narges Abbasi
802.1649,Butler,Nat,Nat Butler
802.1649,Ricker,George R.,George R. Ricker
802.1662,Wang,Yihua,Yihua Wang
802.1681,Golub,Gene,Gene Golub
802.1726,Sambhus,Niranjan,Niranjan Sambhus
802.1849,He,Zhi-Guo,Zhi-Guo He
802.19,Laroche,Marine,Marine Laroche
802.192,Saito,To.,To. Saito
802.1936,Alishahi,Meysam,Meysam Alishahi
802.2018,Zhu,Zhiying,Zhiying Zhu
802.2019,Scardicchio,Antonello,Antonello Scardicchio
802.2035,Jahren,Bjørn,Bjørn Jahren
802.2084,Ostriker,Eve,Eve Ostriker
802.2136,Yang,Xudong,Xudong Yang
802.2136,Cao,Xuemin,Xuemin Cao
802.2145,Thompson,Abigail,Abigail Thompson
802.217,Du,Jiulin,Jiulin Du
802.2174,Leauthaud,Alexie,Alexie Leauthaud
802.2174,Fevre,Olivier Le,Olivier Le Fevre
802.2223,Mou,Chung-Yu,Chung-Yu Mou
802.2234,Uhde,Conny,Conny Uhde
802.2284,Jakacka,Izabela,Izabela Jakacka
802.2324,Yuan,Hairong,Hairong Yuan
802.2384,Gao,Kewei,Kewei Gao
802.2392,Hakobyan,Tigran,Tigran Hakobyan
802.2412,Nojiri,Mihoko M.,Mihoko M. Nojiri
802.2426,Garnier,Josselin,Josselin Garnier
802.2478,Jan,Yves Le,Yves Le Jan
802.2489,Brown,Michael J. I.,Michael J. I. Brown
802.2492,Liu,Zhipeng,Zhipeng Liu
802.253,Guo,Zhi-Hui,Zhi-Hui Guo
802.2546,Roy,Bitan,Bitan Roy
802.2556,Heyer,Mark H.,Mark H. Heyer
802.2629,Prasad,Awadhesh,Awadhesh Prasad
802.2629,Agrawal,Manish,Manish Agrawal
802.2629,Ramaswamy,Ramakrishna,Ramakrishna Ramaswamy
802.2636,Varron,Davit,Davit Varron
802.2646,Djapo,Haris,Haris Djapo
802.2684,Yanikomeroglu,Halim,Halim Yanikomeroglu
802.2686,Vodel,W,W Vodel
802.2704,Kumar,Pawan,Pawan Kumar
802.2749,Watabe,Kyohei,Kyohei Watabe
802.2748,Kasliwal,Mansi,Mansi Kasliwal
802.2819,Parikh,Anuj,Anuj Parikh
802.2846,Wenk,Carola,Carola Wenk
802.2866,Bárány,Vince,Vince Bárány
802.2922,Cholis,Ilias,Ilias Cholis
802.2956,Stricker,Stefan A.,Stefan A. Stricker
802.2977,Ivezić,Željko,Željko Ivezić
802.3005,Chen,Zilong,Zilong Chen
802.3005,Chng,Brenda,Brenda Chng
802.3038,Jiao,Jiwei,Jiwei Jiao
802.312,Nakajima,Hiraku,Hiraku Nakajima
802.312,Yoshioka,Kota,Kota Yoshioka
802.3128,Li,Pengtao,Pengtao Li
802.3128,Peng,Lizhong,Lizhong Peng
802.322,Assef,Roberto J.,Roberto J. Assef
802.3234,Hall,Kevin D.,Kevin D. Hall
802.3272,Netz,Roland R.,Roland R. Netz
802.3284,Mélot,Hadrien,Hadrien Mélot
802.3325,Martinez,Jose I.,Jose I. Martinez
802.3357,Kalemci,Emrah,Emrah Kalemci
802.3443,Yao,Yugui,Yugui Yao
802.3477,Thorne,Simon R.,Simon R. Thorne
802.3537,Hughes,Taylor,Taylor Hughes
802.3655,Ma,Yan-Qing,Yan-Qing Ma
802.3732,Liu,Boyang,Boyang Liu
802.3744,Lew,Adrian J.,Adrian J. Lew
802.3765,Yuce,Cem,Cem Yuce
802.377,Lofeudo,Nahuel,Nahuel Lofeudo
802.3788,Ma,Xiongfeng,Xiongfeng Ma
802.3801,Verstringe,Freek,Freek Verstringe
802.3958,Suzuki,Ryuji,Ryuji Suzuki
802.3965,Maekawa,Sadamichi,Sadamichi Maekawa
802.3993,Grebenkov,Denis S.,Denis S. Grebenkov
802.4015,Hektor,Andi,Andi Hektor
802.4038,Olmo,Gonzalo J.,Gonzalo J. Olmo
802.41,Lundgren,Britt,Britt Lundgren
802.4127,Kalirai,Jason S.,Jason S. Kalirai
802.4149,Sawada-Satoh,Satoko,Satoko Sawada-Satoh
802.4178,Krivova,Natalie A.,Natalie A. Krivova
802.4189,Pugh,Martin D.,Martin D. Pugh
802.4278,Gupta,Ayush,Ayush Gupta
802.4282,Zhang,Junshan,Junshan Zhang
802.4288,Couch,Warrick J.,Warrick J. Couch
802.4312,Lutz,Jack H.,Jack H. Lutz
802.4348,Ascasibar,Yago,Yago Ascasibar
802.4354,Bastero-Gil,Mar,Mar Bastero-Gil
802.4385,Dove,Martin T.,Martin T. Dove
802.4393,Roque,Antonio C.,Antonio C. Roque
802.4417,Mboup,Mamadou,Mamadou Mboup
802.445,Johansson,Karl Henrik,Karl Henrik Johansson
803.0098,Wei,Shao-Wen,Shao-Wen Wei
803.011,Wang,Jiaxiang,Jiaxiang Wang
803.0114,Kaito,Takamasa,Takamasa Kaito
803.012,Buller,Ludmila,Ludmila Buller
803.0136,Zeron,Eduardo S.,Eduardo S. Zeron
803.0168,Foster-Johnson,Lynn,Lynn Foster-Johnson
803.018,Yamato,Shinichiro,Shinichiro Yamato
803.0206,Chen,Yanjun,Yanjun Chen
803.0245,Kumar,Manoranjan,Manoranjan Kumar
803.0245,Sarkar,Sujit,Sujit Sarkar
803.0247,Vucetich,Héctor,Héctor Vucetich
803.0312,Kanner,Jonah,Jonah Kanner
803.0312,Reed,Molly,Molly Reed
803.0325,van Breugel,Wil,Wil van Breugel
803.036,Inamdar,Mandar,Mandar Inamdar
803.0382,Isvan,Zeynep,Zeynep Isvan
803.0388,Kim,Minjin,Minjin Kim
803.0442,Zhang,Yongchao,Yongchao Zhang
803.0522,satiro,Caio,Caio satiro
803.0582,Klare,Jennifer E.,Jennifer E. Klare
803.059,Kikuchi,Yuma,Yuma Kikuchi
803.0623,Zhu,Xiyu,Xiyu Zhu
803.064,Martino,Armando,Armando Martino
803.0673,Ozer,Okan,Okan Ozer
803.0714,Lee,Sanghoon,Sanghoon Lee
803.0835,Paparoditis,Efstathios,Efstathios Paparoditis
803.0921,Koch,Christiane P.,Christiane P. Koch
803.0918,Plionis,Manolis,Manolis Plionis
803.0957,Venouziou,Moises,Moises Venouziou
803.098,Wick,Brett D.,Brett D. Wick
803.0999,Miller,Joel C.,Joel C. Miller
803.1009,Ji,Hantao,Hantao Ji
803.101,Yuan,Chun-Hua,Chun-Hua Yuan
803.107,Hamdache,Fatima,Fatima Hamdache
803.1078,Avila,Marcos A.,Marcos A. Avila
803.11,Carlevaro,Carlos M.,Carlos M. Carlevaro
803.1178,Tolstoy,Eline,Eline Tolstoy
803.1179,Carlson,Jean M.,Jean M. Carlson
803.1181,Jha,Saurabh W.,Saurabh W. Jha
803.1206,Hu,Renyu,Renyu Hu
803.122,Sarkar,Palash,Palash Sarkar
803.1231,Xi,Yanhui,Yanhui Xi
803.1231,Jin,Huiling,Huiling Jin
803.1251,Hecht,Theresa,Theresa Hecht
803.1292,Yang,Shuo,Shuo Yang
803.136,Kutz,Nadja,Nadja Kutz
803.1372,Murase,Yohsuke,Yohsuke Murase
803.139,Lau,Eike,Eike Lau
803.1431,Ma,Ding,Ding Ma
803.1492,Schmuland,Byron,Byron Schmuland
803.1495,Shaw,Bilal,Bilal Shaw
803.1499,Agarwal,Girish S.,Girish S. Agarwal
803.1516,Hao,Shaogang,Shaogang Hao
803.1519,Macasieb,Melissa L.,Melissa L. Macasieb
803.1521,Zhao,Wenbing,Wenbing Zhao
803.1594,Zhao,Yi-Bo,Yi-Bo Zhao
803.1594,Zhou,Zheng-Wei,Zheng-Wei Zhou
803.1618,Li,Xin-Qi,Xin-Qi Li
803.1631,Cade,Nic,Nic Cade
803.1657,Samiou,Evangelia,Evangelia Samiou
803.1696,Sheng,Yunlong,Yunlong Sheng
803.1736,Salibian-Barrera,Matías,Matías Salibian-Barrera
803.1754,Lawson,Zoe,Zoe Lawson
803.1764,Dohler,Mischa,Mischa Dohler
803.1822,Montoya,Javier A.,Javier A. Montoya
803.1843,Diaferio,Antonaldo,Antonaldo Diaferio
803.1852,Kuzhel,Sergii,Sergii Kuzhel
803.1871,Ursin,Rupert,Rupert Ursin
803.1887,Hoffmann,Scott E.,Scott E. Hoffmann
803.1923,Barrett,Adam B.,Adam B. Barrett
803.1931,Li,Runze,Runze Li
803.1938,Holovatch,Yurij,Yurij Holovatch
803.1959,Georgieva,Katya,Katya Georgieva
803.1968,Mishra,Sunil Kumar,Sunil Kumar Mishra
803.2021,Ager,Joel W.,Joel W. Ager
803.2067,van Putten,Maurice H. P. M.,Maurice H. P. M. van Putten
803.2106,Kumericki,Kresimir,Kresimir Kumericki
803.2171,Genton,Marc G.,Marc G. Genton
803.2219,Nikoletseas,Sotiris,Sotiris Nikoletseas
803.222,Kopidaki,Stella,Stella Kopidaki
803.222,Troullinou,Georgia,Georgia Troullinou
803.2309,Calabrese,Erminia,Erminia Calabrese
803.2328,Foster,Brian K.,Brian K. Foster
803.233,Luo,Tianshu,Tianshu Luo
803.2374,Censor,Aviv,Aviv Censor
803.2486,Baran,Sándor,Sándor Baran
803.2527,Samar,Vipin,Vipin Samar
803.2528,Sefat,Athena S.,Athena S. Sefat
803.253,Stuchlík,Zdeněk,Zdeněk Stuchlík
803.256,Diaz,Rodolfo A.,Rodolfo A. Diaz
803.256,Manjarres,Diego A.,Diego A. Manjarres
803.2567,Rosch,Eleanor,Eleanor Rosch
803.257,Borade,Shashi,Shashi Borade
803.2575,Tawara,Yuzuru,Yuzuru Tawara
803.2586,Brunel,Elodie,Elodie Brunel
803.2624,Hu,Jianming,Jianming Hu
803.263,Mitra,Indrajit,Indrajit Mitra
803.2639,Lahtonen,Jyrki,Jyrki Lahtonen
803.2799,Khalil,Shaaban,Shaaban Khalil
803.284,Gaensicke,Boris T.,Boris T. Gaensicke
803.2899,Polanco,Jose D.,Jose D. Polanco
803.292,Park,Jiyong,Jiyong Park
803.2964,Khomskii,Daniel I.,Daniel I. Khomskii
803.2976,Bang,Jeongho,Jeongho Bang
803.2995,Battisti,Giuliana,Giuliana Battisti
803.2998,Figueras,Pau,Pau Figueras
803.3017,Delaigle,Aurore,Aurore Delaigle
803.3017,Müller,Hans-Georg,Hans-Georg Müller
803.3026,Kasinathan,Deepa,Deepa Kasinathan
803.3078,Lenells,Jonatan,Jonatan Lenells
803.3097,Lee,Seung-Woo,Seung-Woo Lee
803.3157,Guthmann,Claudine,Claudine Guthmann
803.3206,Awasthi,Neha,Neha Awasthi
803.323,Chaudhuri,Avik,Avik Chaudhuri
803.3238,Bulgac,Aurel,Aurel Bulgac
803.3246,Migaszewski,Cezary,Cezary Migaszewski
803.3286,Lu,Zhong-Yi,Zhong-Yi Lu
803.3291,Cummins,Desmond,Desmond Cummins
803.3296,Goncharov,Sergey S.,Sergey S. Goncharov
803.3343,Masmoudi,Faouzi,Faouzi Masmoudi
803.336,Han,Guangyue,Guangyue Han
803.3382,Yang,Yaping,Yaping Yang
803.3465,Simha,Vimal,Vimal Simha
803.347,Liu,Zhiwen,Zhiwen Liu
803.3476,Gilbert,Karoline M.,Karoline M. Gilbert
803.3476,Dodge,Cara,Cara Dodge
803.349,Mannor,Shie,Shie Mannor
803.3521,Velazquez,Juan J. L.,Juan J. L. Velazquez
803.3575,Zhu,Miaomiao,Miaomiao Zhu
803.3574,Black-Schaffer,Annica M.,Annica M. Black-Schaffer
803.3596,Perrett,Kathy,Kathy Perrett
803.3614,Raghu,Srinivas,Srinivas Raghu
803.3631,Chynoweth,Katie M.,Katie M. Chynoweth
803.3643,Xavier,Guilherme,Guilherme Xavier
803.3665,Yang,Xiangfeng,Xiangfeng Yang
803.3774,Goennenwein,Sebastian T. B.,Sebastian T. B. Goennenwein
803.3785,Joosten,Matthijs,Matthijs Joosten
803.3789,Ruiz,Juan Miguel,Juan Miguel Ruiz
803.3875,Manski,Charles F.,Charles F. Manski
803.3879,Gargiulo,Floriana,Floriana Gargiulo
803.3903,Hua,Sha,Sha Hua
803.3925,Sharma,Sayantan,Sayantan Sharma
803.3948,Luria,Zur,Zur Luria
803.4004,Miller,Adam A.,Adam A. Miller
803.4019,Duman,Oktay,Oktay Duman
803.4028,Semenoff,Gordon W.,Gordon W. Semenoff
803.4065,Liang,Yulan,Yulan Liang
803.4118,Wang,Lihong,Lihong Wang
803.4206,Mittal,Rajat,Rajat Mittal
803.4207,Fok,Ricky,Ricky Fok
803.4222,Aniceto,Inês,Inês Aniceto
803.4234,Ren*,Zhi-An,Zhi-An Ren*
803.4234,Shen,Xiao-Li,Xiao-Li Shen
803.4306,Hu,Xuedong,Xuedong Hu
803.438,Oda,Kin-ya,Kin-ya Oda
803.4519,Grogin,Norman A.,Norman A. Grogin
804.0041,Stojnic,Mihailo,Mihailo Stojnic
804.0041,Parvaresh,Farzad,Farzad Parvaresh
804.0058,Zhao,Xingyu,Xingyu Zhao
804.0058,Hou,Shimin,Shimin Hou
804.007,Cui,Weiguang,Weiguang Cui
804.0159,Qu,Huamin,Huamin Qu
804.0159,Wang,Yifang,Yifang Wang
804.0248,Day,Judy,Judy Day
804.0263,Matsko,Andrey B.,Andrey B. Matsko
804.0281,Makse,Hernan A.,Hernan A. Makse
804.0295,Gao,Sijie,Sijie Gao
804.0402,Simon,Jacob B.,Jacob B. Simon
804.0437,Qi,Chunhua,Chunhua Qi
804.05,Aoki,Dai,Dai Aoki
804.0504,Maeno,Yoshiteru,Yoshiteru Maeno
804.0535,Wang,Yuxing,Yuxing Wang
804.0575,Gong,Wenlin,Wenlin Gong
804.0599,Manquinho,Vasco,Vasco Manquinho
804.0615,Brammer,Gabriel B.,Gabriel B. Brammer
804.0638,Chen,Yuqun,Yuqun Chen
804.0646,Fang,Bohan,Bohan Fang
804.0698,Ninkovic,Slobodan,Slobodan Ninkovic
804.0709,Wang,Lie,Lie Wang
804.0741,Moustakides,George V.,George V. Moustakides
804.0748,van der Bos,Arjan,Arjan van der Bos
804.076,Sharon,Chelsea,Chelsea Sharon
804.079,Ekbatani,Siavash,Siavash Ekbatani
804.0813,Huang,Kaibin,Kaibin Huang
804.0819,Vaswani,Namrata,Namrata Vaswani
804.0835,Luo,Huiqian,Huiqian Luo
804.0898,Boffin,Henri M. J.,Henri M. J. Boffin
804.0955,Li,Chih-Hao,Chih-Hao Li
804.0955,Kaertner,Franz X.,Franz X. Kaertner
804.0986,Pinciu,Val,Val Pinciu
804.1026,Harchaoui,Zaid,Zaid Harchaoui
804.1051,Mishra,Hiranmaya,Hiranmaya Mishra
804.1051,Mishra,Amruta,Amruta Mishra
804.1083,Dukkipati,Ambedkar,Ambedkar Dukkipati
804.1195,Chang,Yia-Chung,Yia-Chung Chang
804.1243,Thakur,Maneesh,Maneesh Thakur
804.1249,Lu,Hai-Zhou,Hai-Zhou Lu
804.1255,Zaitsev,Anatolij,Anatolij Zaitsev
804.1266,Kim,Jungwon,Jungwon Kim
804.1314,McGaugh,Stacy,Stacy McGaugh
804.1319,Sahoo,Shaon,Shaon Sahoo
804.1354,Dong,Subo,Subo Dong
